ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Segment_Slice
Bororo-1_achiote-1-1,Bororo-1_achiote-1,nonogo,1,false,expert,,n o n o g o,SCA,,1
Umutina-1_achiote-1-1,Umutina-1_achiote-1,nonokʷa,1,false,expert,,n o n o kʷ a,SCA,,1
Bororo-2_agouti-1-1,Bororo-2_agouti-1,mea,137,false,expert,,m e - a,SCA,,1
Otuke-2_agouti-1-1,Otuke-2_agouti-1,neda,137,false,expert,,n e d a,SCA,,1
Umutina-2_agouti-1-1,Umutina-2_agouti-1,mea,137,false,expert,,m e - a,SCA,,1
Bororo-3_anacondawaterboa-1-1,Bororo-3_anacondawaterboa-1,dʒure,138,false,expert,,- dʒ u ɾ e,SCA,,1
Umutina-3_anacondawaterboa-1-1,Umutina-3_anacondawaterboa-1,ʒurɛ,138,false,expert,,- ʒ u ɾ ɛ,SCA,,1
Otuke-3_anacondawaterboa-1-1,Otuke-3_anacondawaterboa-1,etari,138,false,expert,,e t a ɾ i,SCA,,1
Bororo-6_arm-1-1,Bororo-6_arm-1,kera,1,false,expert,,k e ɾ - - a,SCA,,1
Otuke-6_arm-1-1,Otuke-6_arm-1,keara,1,false,expert,,k ea ɾ - - a,SCA,,1
Umutina-6_arm-1-1,Umutina-6_arm-1,tʃe,24,false,expert,,tʃ e,SCA,,1
Bororo-7_armadillo-1-1,Bororo-7_armadillo-1,okʷaru,25,false,expert,,o kʷ a ɾ u,SCA,,1
Bororo-7_armadillo-2-1,Bororo-7_armadillo-2,waru,25,false,expert,,- w a ɾ u,SCA,,1
Otuke-7_armadillo-1-1,Otuke-7_armadillo-1,ohʷaru,25,false,expert,,o hʷ a ɾ u,SCA,,1
Umutina-7_armadillo-1-1,Umutina-7_armadillo-1,oʃika,258,false,expert,,- o - ʃ i - - - - k - - a,SCA,,1
Bororo-8_armadillosp-1-1,Bororo-8_armadillosp-1,botowɨ,26,false,expert,,b o t o w ɨ,SCA,,1
Bororo-8_armadillosp-2-1,Bororo-8_armadillosp-2,enokuri,27,false,expert,,e n o k u ɾ i,SCA,,1
Bororo-8_armadillosp-3-1,Bororo-8_armadillosp-3,bokodori,28,false,expert,,b o k o d o ɾ i,SCA,,1
Bororo-8_armadillosp-4-1,Bororo-8_armadillosp-4,rea,29,false,expert,,ɾ ea,SCA,,1
Umutina-8_armadillosp-1-1,Umutina-8_armadillosp-1,wari,405,false,expert,,w a ɾ i,SCA,,1
Umutina-8_armadillosp-2-1,Umutina-8_armadillosp-2,oska,406,false,expert,,o s k a,SCA,,1
Bororo-9_arrow-1-1,Bororo-9_arrow-1,tɨgo,30,false,expert,,t ɨ g o,SCA,,1
Otuke-9_arrow-1-1,Otuke-9_arrow-1,tehʷa,30,false,expert,,t e hʷ a,SCA,,1
Umutina-9_arrow-1-1,Umutina-9_arrow-1,to,31,false,expert,,t o,SCA,,1
Umutina-9_arrow-2-1,Umutina-9_arrow-2,tʃo,31,false,expert,,tʃ o,SCA,,1
Otuke-9_arrow-2-1,Otuke-9_arrow-2,tehua,30,false,expert,,t e h ua,SCA,,1
Bororo-10_ash-1-1,Bororo-10_ash-1,dʒorugudo,32,false,expert,,dʒ o ɾ u g u d o,SCA,,1
Umutina-10_ash-1-1,Umutina-10_ash-1,zorotu,32,false,expert,,z o ɾ - - o t u,SCA,,1
Bororo-11_astyanaxfish-1-1,Bororo-11_astyanaxfish-1,tubore,33,false,expert,,t u b o ɾ e,SCA,,1
Umutina-11_astyanaxfish-1-1,Umutina-11_astyanaxfish-1,tipori,33,false,expert,,t i p o ɾ i,SCA,,1
Bororo-12_axe-1-1,Bororo-12_axe-1,paro,34,false,expert,,- p a ɾ o,SCA,,1
Umutina-12_axe-1-1,Umutina-12_axe-1,palo,34,false,expert,,- p a l o,SCA,,1
Umutina-12_axe-2-1,Umutina-12_axe-2,apado,34,false,expert,,a p a d o,SCA,,1
Bororo-13_babacuattaleaspeciosa-1-1,Bororo-13_babacuattaleaspeciosa-1,no,35,false,expert,,n o,SCA,,1
Umutina-13_babacuattaleaspeciosa-1-1,Umutina-13_babacuattaleaspeciosa-1,no,35,false,expert,,n o,SCA,,1
Umutina-13_babacuattaleaspeciosa-2-1,Umutina-13_babacuattaleaspeciosa-2,nojʃuka,36,false,expert,,n o j ʃ u k a,SCA,,1
Bororo-14_back-1-1,Bororo-14_back-1,dʒura,37,false,expert,,dʒ u ɾ a,SCA,,1
Otuke-14_back-1-1,Otuke-14_back-1,tʃura,37,false,expert,,tʃ u ɾ a,SCA,,1
Umutina-14_back-1-1,Umutina-14_back-1,julaka,38,false,expert,,j u l a,SCA,,1
Umutina-14_back-1-2,Umutina-14_back-1,julaka,39,false,expert,,k a,SCA,,2
Umutina-14_back-2-1,Umutina-14_back-2,ʒudaka,38,false,expert,,ʒ u d a,SCA,,1
Umutina-14_back-2-2,Umutina-14_back-2,ʒudaka,39,false,expert,,k a,SCA,,2
Bororo-15_badorevil-1-1,Bororo-15_badorevil-1,pega,40,false,expert,,p e g - - a,SCA,,1
Umutina-15_badorevil-1-1,Umutina-15_badorevil-1,pikina,40,false,expert,,p i k i n a,SCA,,1
Umutina-15_badorevil-2-1,Umutina-15_badorevil-2,pekina,40,false,expert,,p e k i n a,SCA,,1
Otuke-15_badorevil-1-1,Otuke-15_badorevil-1,cirimaha,285,false,expert,,tʃ i r i m a h a,SCA,,1
Bororo-17_bamboo-1-1,Bororo-17_bamboo-1,kado,41,false,expert,,k a d o,SCA,,1
Umutina-17_bamboo-1-1,Umutina-17_bamboo-1,katape,41,false,expert,,k a t a,SCA,,1
Umutina-17_bamboo-1-2,Umutina-17_bamboo-1,katape,42,false,expert,,p e,SCA,,2
Bororo-18_banana-1-1,Bororo-18_banana-1,bako,43,false,expert,,b a k o,SCA,,1
Otuke-18_banana-1-1,Otuke-18_banana-1,aku,43,false,expert,,- a k u,SCA,,1
Umutina-18_banana-1-1,Umutina-18_banana-1,zaɾukukʷa,327,false,expert,,z a ɾ u k u kʷ a,SCA,,1
Bororo-19_barkorshell-1-1,Bororo-19_barkorshell-1,biri,44,false,expert,,b i ɾ - - i,SCA,,1
Otuke-19_barkorshell-1-1,Otuke-19_barkorshell-1,irivi,44,false,expert,,- i ɾ i v i,SCA,,1
Umutina-19_barkorshell-1-1,Umutina-19_barkorshell-1,birika,44,false,expert,,b i ɾ i k a,SCA,,1
Bororo-20_bat-1-1,Bororo-20_bat-1,ke,45,false,expert,,k e - - - -,SCA,,1
Otuke-20_bat-1-1,Otuke-20_bat-1,ketari,45,false,expert,,k e t a ɾ i,SCA,,1
Umutina-20_bat-1-1,Umutina-20_bat-1,kie,45,false,expert,,k ie - - - -,SCA,,1
Bororo-21_beak-1-1,Bororo-21_beak-1,oto,46,false,expert,,o t o,SCA,,1
Otuke-21_beak-1-1,Otuke-21_beak-1,aho,46,false,expert,,a h o,SCA,,1
Umutina-21_beak-1-1,Umutina-21_beak-1,oto,46,false,expert,,o t o,SCA,,1
Bororo-28_beverage-1-1,Bororo-28_beverage-1,ku,53,false,expert,,k u - -,SCA,,1
Bororo-28_beverage-2-1,Bororo-28_beverage-2,kuru,53,false,expert,,k u r u,SCA,,1
Bororo-30_blood-1-1,Bororo-30_blood-1,ku,54,false,expert,,k u,SCA,,1
Umutina-30_blood-1-1,Umutina-30_blood-1,ko,54,false,expert,,k o,SCA,,1
Bororo-32_boil-1-1,Bororo-32_boil-1,bere,55,false,expert,,b e r e,SCA,,1
Umutina-32_boil-1-1,Umutina-32_boil-1,bere,55,false,expert,,b e r e,SCA,,1
Bororo-33_bone-1-1,Bororo-33_bone-1,ra,56,false,expert,,r a,SCA,,1
Umutina-33_bone-1-1,Umutina-33_bone-1,laka,56,false,expert,,l a,SCA,,1
Umutina-33_bone-1-2,Umutina-33_bone-1,laka,39,false,expert,,k a,SCA,,2
Umutina-33_bone-2-1,Umutina-33_bone-2,daka,56,false,expert,,d a,SCA,,1
Umutina-33_bone-2-2,Umutina-33_bone-2,daka,39,false,expert,,k a,SCA,,2
Otuke-33_bone-1-1,Otuke-33_bone-1,l'ia,345,false,expert,,l ʔ ia,SCA,,1
Bororo-34_bow-1-1,Bororo-34_bow-1,baiga,17,false,expert,,b ai - - g a,SCA,,1
Bororo-34_bow-2-1,Bororo-34_bow-2,tygo,18,false,expert,,t ɯ g o,SCA,,1
Otuke-34_bow-1-1,Otuke-34_bow-1,wewika,17,false,expert,,w e w i k a,SCA,,1
Umutina-34_bow-1-1,Umutina-34_bow-1,boika,17,false,expert,,b oi - - k a,SCA,,1
Umutina-36_breakbreaking-1-1,Umutina-36_breakbreaking-1,hatɔ,20,false,expert,,h a t ɔ,SCA,,1
Bororo-36_breakbreaking-1-1,Bororo-36_breakbreaking-1,kado,93,false,expert,,k a d o,SCA,,1
Bororo-36_breakbreaking-2-1,Bororo-36_breakbreaking-2,bo,407,false,expert,,b o,SCA,,1
Bororo-38_breuprotiumheptaphyllum-1-1,Bororo-38_breuprotiumheptaphyllum-1,berago,58,false,expert,,b e r a g o,SCA,,1
Umutina-38_breuprotiumheptaphyllum-1-1,Umutina-38_breuprotiumheptaphyllum-1,menaku,58,false,expert,,m e n a k u,SCA,,1
Umutina-38_breuprotiumheptaphyllum-2-1,Umutina-38_breuprotiumheptaphyllum-2,melaku,58,false,expert,,m e l a k u,SCA,,1
Bororo-40_brotherinlaw-1-1,Bororo-40_brotherinlaw-1,inodou,59,false,expert,,i n o d ou,SCA,,1
Bororo-40_brotherinlaw-2-1,Bororo-40_brotherinlaw-2,iedaga,8,false,expert,,ie d a g a,SCA,,1
Umutina-39_brother-1-1,Umutina-39_brother-1,inoto,59,false,expert,,i n o t o,SCA,,1
Otuke-39_brother-1-1,Otuke-39_brother-1,ietaka,8,false,expert,,ie t a k a,SCA,,1
Bororo-41_buriti-1-1,Bororo-41_buriti-1,mano,64,false,expert,,m a n - - - - o,SCA,,1
Umutina-41_buriti-1-1,Umutina-41_buriti-1,mano,64,false,expert,,m a n - - - - o,SCA,,1
Umutina-41_buriti-2-1,Umutina-41_buriti-2,manazokua,64,false,expert,,m a n a z o k ua,SCA,,1
Bororo-42_butterfly-1-1,Bororo-42_butterfly-1,baragadu,65,false,expert,,b a r a g a d u,SCA,,1
Umutina-42_butterfly-1-1,Umutina-42_butterfly-1,balatutu,65,false,expert,,b a l a t u t u,SCA,,1
Otuke-42_butterfly-1-1,Otuke-42_butterfly-1,kĩve,348,false,expert,,k ĩ v e,SCA,,1
Bororo-45_caja-1-1,Bororo-45_caja-1,dʒatugo,68,false,expert,,dʒ a t u g o,SCA,,1
Umutina-45_caja-1-1,Umutina-45_caja-1,zatuku,68,false,expert,,z a t u k u,SCA,,1
Bororo-46_capybara-1-1,Bororo-46_capybara-1,akiwa,69,false,expert,,a k i w a,SCA,,1
Otuke-46_capybara-1-1,Otuke-46_capybara-1,okiwia,69,false,expert,,o k i w ia,SCA,,1
Umutina-46_capybara-1-1,Umutina-46_capybara-1,ojba,258,false,expert,,- o j b - - - - - - - - a,SCA,,1
Otuke-275_chicha-1-1,Otuke-275_chicha-1,yoro,75,false,expert,,j o r o -,SCA,,1
Umutina-275_chicha-1-1,Umutina-275_chicha-1,zuluʔ rukwa,75,false,expert,,z u l u ʔ,SCA,,1
Umutina-275_chicha-1-2,Umutina-275_chicha-1,zuluʔ rukwa,77,false,expert,,r u kʷ a,SCA,,2
Bororo-275_chicha-1-1,Bororo-275_chicha-1,boekuru pagodureu,470,false,expert,,b oe,SCA,,1
Bororo-275_chicha-1-2,Bororo-275_chicha-1,boekuru pagodureu,75,false,expert,,k u r u -,SCA,,2
Bororo-275_chicha-1-3,Bororo-275_chicha-1,boekuru pagodureu,471,false,expert,,p a g o d u,SCA,,3
Bororo-275_chicha-1-4,Bororo-275_chicha-1,boekuru pagodureu,472,false,expert,,r eu,SCA,,4
Kuruminaka-275_chicha-1-1,Kuruminaka-275_chicha-1,tʃoro,75,false,expert,,tʃ o r o -,SCA,,1
Kovareka-275_chicha-1-1,Kovareka-275_chicha-1,tʃoro,75,false,expert,,tʃ o r o -,SCA,,1
Bororo-56_coaticoatimundi-1-1,Bororo-56_coaticoatimundi-1,atoe,79,false,expert,,a t o e,SCA,,1
Bororo-56_coaticoatimundi-2-1,Bororo-56_coaticoatimundi-2,kudobo,80,false,expert,,k u d o b o,SCA,,1
Umutina-56_coaticoatimundi-1-1,Umutina-56_coaticoatimundi-1,utupu,80,false,expert,,- u t u p u,SCA,,1
Umutina-56_coaticoatimundi-2-1,Umutina-56_coaticoatimundi-2,utopo,312,false,expert,,u t o p o,SCA,,1
Bororo-57_cob-1-1,Bororo-57_cob-1,ira,81,false,expert,,i r a,SCA,,1
Umutina-57_cob-1-1,Umutina-57_cob-1,ilaka,81,false,expert,,i l a,SCA,,1
Umutina-57_cob-1-2,Umutina-57_cob-1,ilaka,39,false,expert,,k a,SCA,,2
Bororo-59_cold-1-1,Bororo-59_cold-1,akɨ,86,false,expert,,- a k ɨ - -,SCA,,1
Bororo-59_cold-2-1,Bororo-59_cold-2,akodo,86,false,expert,,- a k o d o,SCA,,1
Umutina-59_cold-1-1,Umutina-59_cold-1,aketo,86,false,expert,,- a k e t o,SCA,,1
Umutina-59_cold-2-1,Umutina-59_cold-2,bakieto,86,false,expert,,b a k ie t o,SCA,,1
Umutina-59_cold-3-1,Umutina-59_cold-3,baketo,86,false,expert,,b a k e t o,SCA,,1
Bororo-60_collaredpeccary-1-1,Bororo-60_collaredpeccary-1,dʒoi,87,false,expert,,dʒ oi,SCA,,1
Umutina-60_collaredpeccary-1-1,Umutina-60_collaredpeccary-1,joa,87,false,expert,,j oa,SCA,,1
Umutina-60_collaredpeccary-2-1,Umutina-60_collaredpeccary-2,ʒao,225,false,expert,,ʒ ao,SCA,,1
Bororo-61_cotton-1-1,Bororo-61_cotton-1,akigukodu,88,false,expert,,- a kʰ i ɡʷ u,SCA,,1
Bororo-61_cotton-1-2,Bororo-61_cotton-1,akigukodu,158,false,expert,,kʷ ɔ d u,SCA,,2
Otuke-61_cotton-1-1,Otuke-61_cotton-1,akihumari,88,false,expert,,- a k i h u,SCA,,1
Otuke-61_cotton-1-2,Otuke-61_cotton-1,akihumari,89,false,expert,,m a r i,SCA,,2
Umutina-61_cotton-1-1,Umutina-61_cotton-1,hakea mãni,88,false,expert,,h a k - - ɛa,SCA,,1
Umutina-61_cotton-1-2,Umutina-61_cotton-1,hakea mãni,89,false,expert,,m ã n i,SCA,,2
Bororo-62_cough-1-1,Bororo-62_cough-1,kodʒari,90,false,expert,,kʷ o dʒ a r i,SCA,,1
Umutina-62_cough-1-1,Umutina-62_cough-1,koyakore,90,false,expert,,k o j - - a,SCA,,1
Umutina-62_cough-1-2,Umutina-62_cough-1,koyakore,265,false,expert,,k o r e,SCA,,2
Bororo-63_crab-1-1,Bororo-63_crab-1,ruca,91,false,expert,,ɾ u tʃ a,SCA,,1
Otuke-63_crab-1-1,Otuke-63_crab-1,rusa,91,false,expert,,r u s a,SCA,,1
Bororo-68_cut-1-1,Bororo-68_cut-1,kado,93,false,expert,,k a d o,SCA,,1
Umutina-68_cut-1-1,Umutina-68_cut-1,hato,93,false,expert,,h a t o,SCA,,1
Bororo-69_dance-1-1,Bororo-69_dance-1,reru,94,false,expert,,- r e r - - u,SCA,,1
Otuke-69_dance-1-1,Otuke-69_dance-1,arareta,94,false,expert,,a r a r e t a,SCA,,1
Umutina-69_dance-1-1,Umutina-69_dance-1,matate,94,false,expert,,- m a t a t e,SCA,,1
Otuke-72_deer-1-1,Otuke-72_deer-1,waroa,97,false,expert,,w a r oa,SCA,,1
Bororo-72_deer-1-1,Bororo-72_deer-1,pobogo,96,false,expert,,p o b o g o,SCA,,1
Bororo-72_deer-2-1,Bororo-72_deer-2,orogo,96,false,expert,,- o r o g o,SCA,,1
Otuke-72_deer-2-1,Otuke-72_deer-2,oroikia,98,false,expert,,o r oi k ia,SCA,,1
Umutina-72_deer-1-1,Umutina-72_deer-1,atupututu,303,false,expert,,a t u p u t u t u,SCA,,1
Bororo-73_die-1-1,Bororo-73_die-1,bi,99,false,expert,,b i,SCA,,1
Umutina-73_die-1-1,Umutina-73_die-1,bia,99,false,expert,,b ia,SCA,,1
Bororo-74_dog-1-1,Bororo-74_dog-1,arigao,100,false,expert,,a r i g a - o,SCA,,1
Umutina-74_dog-1-1,Umutina-74_dog-1,arikabo,100,false,expert,,a r i k a b o,SCA,,1
Otuke-74_dog-1-1,Otuke-74_dog-1,sixaara,100,false,expert,,- s i ʃ aːa r a,SCA,,1
Bororo-75_dove-1-1,Bororo-75_dove-1,metugo,101,false,expert,,- m e t u g o,SCA,,1
Umutina-75_dove-1-1,Umutina-75_dove-1,umitu,101,false,expert,,u m i t - - u,SCA,,1
Umutina-75_dove-2-1,Umutina-75_dove-2,mitu,101,false,expert,,- m i t - - u,SCA,,1
Otuke-75_dove-1-1,Otuke-75_dove-1,ataxa,335,false,expert,,a t a ʃ a,SCA,,1
Bororo-77_drink-1-1,Bororo-77_drink-1,kudu,102,false,expert,,- k - - u d u,SCA,,1
Umutina-77_drink-1-1,Umutina-77_drink-1,kuta,102,false,expert,,- k - - u t a,SCA,,1
Umutina-77_drink-2-1,Umutina-77_drink-2,akuta,102,false,expert,,a k - - u t a,SCA,,1
Kovareka-77_drink-1-1,Kovareka-77_drink-1,ko,102,false,expert,,- k - - o - -,SCA,,1
Kuruminaka-77_drink-1-1,Kuruminaka-77_drink-1,kututo,102,false,expert,,- k u t u t o,SCA,,1
Bororo-78_dry-1-1,Bororo-78_dry-1,ki,103,false,expert,,k i,SCA,,1
Umutina-78_dry-1-1,Umutina-78_dry-1,ki,103,false,expert,,k i,SCA,,1
Bororo-79_duck-1-1,Bororo-79_duck-1,turubare,104,false,expert,,t u r u b a r e,SCA,,1
Otuke-79_duck-1-1,Otuke-79_duck-1,turupare,104,false,expert,,t u r u p a r e,SCA,,1
Umutina-79_duck-1-1,Umutina-79_duck-1,harumo,104,false,expert,,h a r u m - - o,SCA,,1
Bororo-79_duck-2-1,Bororo-79_duck-2,turubare,469,false,expert,,t u r u b a r e,SCA,,1
Kovareka-79_duck-1-1,Kovareka-79_duck-1,turupare,469,false,expert,,t u r u p a r e,SCA,,1
Bororo-80_ear-1-1,Bororo-80_ear-1,bia,105,false,expert,,b i a,SCA,,1
Umutina-80_ear-1-1,Umutina-80_ear-1,bia,105,false,expert,,b i a,SCA,,1
Otuke-80_ear-1-1,Otuke-80_ear-1,caparara,344,false,expert,,c a p a ɾ a ɾ a,SCA,,1
Bororo-81_earthorland-1-1,Bororo-81_earthorland-1,moto,106,false,expert,,m o - t - - o,SCA,,1
Otuke-81_earthorland-1-1,Otuke-81_earthorland-1,moktuhu,106,false,expert,,m o k t u h u,SCA,,1
Umutina-81_earthorland-1-1,Umutina-81_earthorland-1,moto,106,false,expert,,m o - t - - o,SCA,,1
Bororo-82_eat-1-1,Bororo-82_eat-1,ko,107,false,expert,,k o,SCA,,1
Umutina-82_eat-1-1,Umutina-82_eat-1,ho,107,false,expert,,h o,SCA,,1
Otuke-82_eat-1-1,Otuke-82_eat-1,oaketa,284,false,expert,,oa k e t a,SCA,,1
Bororo-84_egg-1-1,Bororo-84_egg-1,ba,108,false,expert,,b a,SCA,,1
Umutina-84_egg-1-1,Umutina-84_egg-1,ba,108,false,expert,,b a,SCA,,1
Umutina-84_egg-2-1,Umutina-84_egg-2,mba,108,false,expert,,m/b a,SCA,,1
Otuke-84_egg-1-1,Otuke-84_egg-1,huaha,297,false,expert,,h ua h a,SCA,,1
Bororo-85_elbow-1-1,Bororo-85_elbow-1,piora,109,false,expert,,p io r - - a,SCA,,1
Otuke-85_elbow-1-1,Otuke-85_elbow-1,kiarato,109,false,expert,,k ia r a t o,SCA,,1
Umutina-85_elbow-1-1,Umutina-85_elbow-1,ataka,408,false,expert,,a t a k a,SCA,,1
Bororo-88_face-1-1,Bororo-88_face-1,dʒe,110,false,expert,,- dʒ e -,SCA,,1
Otuke-88_face-1-1,Otuke-88_face-1,tʃe,110,false,expert,,- tʃ e -,SCA,,1
Umutina-88_face-1-1,Umutina-88_face-1,azeʔ,110,false,expert,,a z e ʔ,SCA,,1
Bororo-89_faecesexcrement-1-1,Bororo-89_faecesexcrement-1,pe,111,false,expert,,p e,SCA,,1
Umutina-89_faecesexcrement-1-1,Umutina-89_faecesexcrement-1,pe,111,false,expert,,p e,SCA,,1
Bororo-91_fearfright-1-1,Bororo-91_fearfright-1,pagɨdɨ,112,false,expert,,p a g ɨ d ɨ,SCA,,1
Umutina-91_fearfright-1-1,Umutina-91_fearfright-1,pakixi,112,false,expert,,p a k i x i,SCA,,1
Bororo-93_field-1-1,Bororo-93_field-1,boku,113,false,expert,,b o k u,SCA,,1
Umutina-93_field-1-1,Umutina-93_field-1,boku,113,false,expert,,b o k u,SCA,,1
Bororo-95_fingernail-1-1,Bororo-95_fingernail-1,inogi,115,false,expert,,- i n o g i,SCA,,1
Umutina-95_fingernail-1-1,Umutina-95_fingernail-1,hino,115,false,expert,,h i n o - -,SCA,,1
Otuke-95_fingernail-1-1,Otuke-95_fingernail-1,reki,343,false,expert,,r e k i,SCA,,1
Bororo-96_fire-1-1,Bororo-96_fire-1,dʒoru,116,false,expert,,dʒ o r - - u,SCA,,1
Bororo-96_fire-2-1,Bororo-96_fire-2,eru,116,false,expert,,- e r - - u,SCA,,1
Bororo-96_fire-3-1,Bororo-96_fire-3,oru,116,false,expert,,- o r - - u,SCA,,1
Bororo-96_fire-4-1,Bororo-96_fire-4,ru,116,false,expert,,r u - - - -,SCA,,1
Bororo-96_fire-5-1,Bororo-96_fire-5,rugadu,116,false,expert,,r u g a d u,SCA,,1
Otuke-96_fire-1-1,Otuke-96_fire-1,reru,116,false,expert,,r e r - - u,SCA,,1
Umutina-96_fire-1-1,Umutina-96_fire-1,zoru,116,false,expert,,z o r - - u,SCA,,1
Bororo-99_fish-1-1,Bororo-99_fish-1,kare,118,false,expert,,- k a r e,SCA,,1
Umutina-99_fish-1-1,Umutina-99_fish-1,hare,118,false,expert,,- h a r e,SCA,,1
Otuke-99_fish-1-1,Otuke-99_fish-1,aharo,118,false,expert,,a h a r o,SCA,,1
Bororo-100_fleshormeat-1-1,Bororo-100_fleshormeat-1,kodɨ,119,false,expert,,k o d ɨ,SCA,,1
Umutina-100_fleshormeat-1-1,Umutina-100_fleshormeat-1,kotyka,119,false,expert,,k o t ɨ,SCA,,1
Umutina-100_fleshormeat-1-2,Umutina-100_fleshormeat-1,kotyka,39,false,expert,,k a,SCA,,2
Umutina-100_fleshormeat-2-1,Umutina-100_fleshormeat-2,katika,119,false,expert,,k a t i,SCA,,1
Umutina-100_fleshormeat-2-2,Umutina-100_fleshormeat-2,katika,39,false,expert,,k a,SCA,,2
Bororo-101_flower-1-1,Bororo-101_flower-1,ku,121,false,expert,,- - k - - - - u,SCA,,1
Bororo-101_flower-2-1,Bororo-101_flower-2,kʷo,121,false,expert,,- - kʷ - - - - o,SCA,,1
Bororo-101_flower-3-1,Bororo-101_flower-3,oku,121,false,expert,,- o k - - - - u,SCA,,1
Bororo-101_flower-4-1,Bororo-101_flower-4,okureboe,121,false,expert,,- o k u r e b oe,SCA,,1
Umutina-101_flower-1-1,Umutina-101_flower-1,iku,121,false,expert,,- i k - - - - u,SCA,,1
Otuke-101_flower-1-1,Otuke-101_flower-1,rikihu,121,false,expert,,r i k - - i h u,SCA,,1
Otuke-102_flyinsect-1-1,Otuke-102_flyinsect-1,ruka,122,false,expert,,- r u k - - a,SCA,,1
Bororo-102_flyinsect-1-1,Bororo-102_flyinsect-1,ruke,122,false,expert,,- r u k - - e,SCA,,1
Umutina-102_flyinsect-1-1,Umutina-102_flyinsect-1,urube,409,false,expert,,u r u b e,SCA,,1
Bororo-103_flysp-1-1,Bororo-103_flysp-1,toguare,122,false,expert,,- t o g ua r e,SCA,,1
Umutina-103_flysp-1-1,Umutina-103_flysp-1,otokuare,122,false,expert,,o t o k ua r e,SCA,,1
Umutina-103_flysp-2-1,Umutina-103_flysp-2,otokali,122,false,expert,,o t o k a l i,SCA,,1
Bororo-104_foot-1-1,Bororo-104_foot-1,bɨre,10,false,expert,,- b ɨ r e,SCA,,1
Umutina-104_foot-1-1,Umutina-104_foot-1,bure,10,false,expert,,- b u r e,SCA,,1
Umutina-104_foot-2-1,Umutina-104_foot-2,ambure,10,false,expert,,a m/b u r e,SCA,,1
Bororo-106_forest-1-1,Bororo-106_forest-1,itura,2,false,expert,,i t u r a,SCA,,1
Otuke-106_forest-1-1,Otuke-106_forest-1,itura,2,false,expert,,i t u r a,SCA,,1
Umutina-106_forest-1-1,Umutina-106_forest-1,iʃula,2,false,expert,,i ʃ u l a,SCA,,1
Otuke-106_forest-2-1,Otuke-106_forest-2,itura,2,false,expert,,i t u r a,SCA,,1
Bororo-107_fox-1-1,Bororo-107_fox-1,okʷa,124,false,expert,,o kʷ a - - - - -,SCA,,1
Otuke-107_fox-1-1,Otuke-107_fox-1,oka,124,false,expert,,o k a - - - - -,SCA,,1
Umutina-107_fox-1-1,Umutina-107_fox-1,akakonoʔ,124,false,expert,,a k a k o n o ʔ,SCA,,1
Bororo-108_frog-1-1,Bororo-108_frog-1,ru,13,false,expert,,- - - - r u,SCA,,1
Otuke-108_frog-1-1,Otuke-108_frog-1,hʷaraka,125,false,expert,,hʷ a r a k a,SCA,,1
Umutina-108_frog-1-1,Umutina-108_frog-1,balaru,13,false,expert,,b a l a r u,SCA,,1
Umutina-108_frog-2-1,Umutina-108_frog-2,du,13,false,expert,,- - - - d u,SCA,,1
Umutina-108_frog-3-1,Umutina-108_frog-3,ru,13,false,expert,,- - - - r u,SCA,,1
Umutina-111_genipa-1-1,Umutina-111_genipa-1,bei,14,false,expert,,b ei,SCA,,1
Bororo-111_genipa-1-1,Bororo-111_genipa-1,bie,14,false,expert,,b ie,SCA,,1
Bororo-112_gildedcatfish-1-1,Bororo-112_gildedcatfish-1,poru,15,false,expert,,p o r u,SCA,,1
Umutina-112_gildedcatfish-1-1,Umutina-112_gildedcatfish-1,poru,15,false,expert,,p o r u,SCA,,1
Bororo-114_good-1-1,Bororo-114_good-1,pemega,128,false,expert,,p e m e g a,SCA,,1
Umutina-114_good-1-1,Umutina-114_good-1,emaka,128,false,expert,,- e m a k a,SCA,,1
Kovareka-114_good-1-1,Kovareka-114_good-1,emaka,128,false,expert,,- e m a k a,SCA,,1
Kuruminaka-114_good-1-1,Kuruminaka-114_good-1,ĩmaxa,128,false,expert,,- ĩ m a x a,SCA,,1
Bororo-115_gourd-1-1,Bororo-115_gourd-1,poari,129,false,expert,,p oa r i,SCA,,1
Bororo-115_gourd-2-1,Bororo-115_gourd-2,pogoga,130,false,expert,,p o g o g a,SCA,,1
Umutina-115_gourd-1-1,Umutina-115_gourd-1,poari,129,false,expert,,p oa r i,SCA,,1
Umutina-115_gourd-2-1,Umutina-115_gourd-2,poka,130,false,expert,,p o k - - a,SCA,,1
Otuke-115_gourd-1-1,Otuke-115_gourd-1,aika,131,false,expert,,ai k a,SCA,,1
Bororo-118_hair-1-1,Bororo-118_hair-1,ao,134,false,expert,,ao - -,SCA,,1
Umutina-118_hair-1-1,Umutina-118_hair-1,azo,134,false,expert,,a z o,SCA,,1
Otuke-118_hair-1-1,Otuke-118_hair-1,aho,134,false,expert,,a h o,SCA,,1
Bororo-119_hammock-1-1,Bororo-119_hammock-1,buke,135,false,expert,,b u k e,SCA,,1
Umutina-119_hammock-1-1,Umutina-119_hammock-1,bukye,135,false,expert,,b u k ye,SCA,,1
Bororo-123_heart-1-1,Bororo-123_heart-1,bapo,76,false,expert,,b a p o,SCA,,1
