ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Morphemes,SimpleCognate,PartialCognates
Otuke-217_solefoot-1,,Otuke,217_solefoot,iwire e gua,iwire e gua,i w i r e + e + g ua,,de1912linguistique;monfort1913linguistique,,,,,SKIN ? ?,212,359 260 261
Bororo-217_solefoot-1,,Bororo,217_solefoot,barogo biri,barogo biri,b a r o g o + b i r i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ANIMAL SKIN,212,445 359
Umutina-217_solefoot-1,,Umutina,217_solefoot,abure,abure,a b u r e,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,SKIN,212,359
Bororo-219_sorubim-1,,Bororo,219_sorubim,orari,orari,o r a r i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,SORUBIM,125,262
Otuke-219_sorubim-1,,Otuke,219_sorubim,orohʷari,orohʷari,o r o hʷ a r i,,de1912linguistique;monfort1913linguistique,,,,,SORUBIM,125,262
Umutina-219_sorubim-1,,Umutina,219_sorubim,uluare,uluare,u l ua ɾ ɛ,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,SORUBIM,1250,262
Bororo-220_speak-1,,Bororo,220_speak,batarɨ,batarɨ,b a t a r ɨ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,SPEAK,43,263
Umutina-220_speak-1,,Umutina,220_speak,matare,matare,m a t a r e,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,SPEAK,43,263
Bororo-221_spider-1,,Bororo,221_spider,bakaigo,bakaigo,b a k ai g o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,SPIDER,38,264
Umutina-221_spider-1,,Umutina,221_spider,baʒo,baʒo,b a ʒ o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,SPIDER,38,264
Otuke-222_squirrel-1,,Otuke,222_squirrel,apohe / apoha,apohe,a p o h e,,de1912linguistique;monfort1913linguistique,,,,,SQUIRREL,7,181
Otuke-222_squirrel-2,,Otuke,222_squirrel,apohe / apoha,apoha,a p o h a,,de1912linguistique;monfort1913linguistique,,,,,SQUIRREL,7,181
Umutina-222_squirrel-1,,Umutina,222_squirrel,mamu,mamu,m a m u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,SQUIRREL,421,443
Bororo-222_squirrel-1,,Bororo,222_squirrel,kododo,kododo,k o d o d o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,SQUIRREL,422,444
Bororo-224_stingray-1,,Bororo,224_stingray,meru,meru,m e r u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,STINGRAY,131,180
Otuke-224_stingray-1,,Otuke,224_stingray,menu,menu,m e n u,,de1912linguistique;monfort1913linguistique,,,,,STINGRAY,131,180
Umutina-224_stingray-1,,Umutina,224_stingray,meru,meru,m e r u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,STINGRAY,131,180
Bororo-225_stone-1,,Bororo,225_stone,tori,tori,t o r i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,STONE,172,179
Otuke-225_stone-1,,Otuke,225_stone,tohori,tohori,t o h o r i,,de1912linguistique;monfort1913linguistique,,,,,STONE,172,179
Umutina-225_stone-1,,Umutina,225_stone,tori,tori,t o r i,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,STONE,172,179
Kovareka-225_stone-1,,Kovareka,225_stone,tĩri,tĩri,t ĩ r i,,de1912linguistique;monfort1913linguistique,,,,,STONE,172,179
Bororo-227_sun-1,,Bororo,227_sun,meri,meri,m e r i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,SUN,130,177
Otuke-227_sun-1,,Otuke,227_sun,neri,neri,n e r i,,de1912linguistique;monfort1913linguistique,,,,,SUN,130,177
Umutina-227_sun-1,,Umutina,227_sun,mini,mini,m i n i,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,SUN,130,177
Bororo-229_swim-1,,Bororo,229_swim,kuru,kuru,k u r u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,SWIM,121,176
Umutina-229_swim-1,,Umutina,229_swim,oru pu,oru pu,o r u + p u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,SWIM ?,121,176 178
Bororo-230_tail-1,,Bororo,230_tail,o,o,o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,TAIL,141,175
Umutina-230_tail-1,,Umutina,230_tail,o,o,o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,TAIL,141,175
Bororo-231_tapir-1,,Bororo,231_tapir,ki,ki,k i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,TAPIR,107,174
Umutina-231_tapir-1,,Umutina,231_tapir,kuj,kuj,k u j,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,TAPIR,107,174
Otuke-231_tapir-1,,Otuke,231_tapir,kuhui,kuhui,k u h ui,,de1912linguistique;monfort1913linguistique,,,,,TAPIR,107,174
Bororo-233_termite-1,,Bororo,233_termite,kumo,kumo,k u m o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,TERMITE,98,173
Otuke-233_termite-1,,Otuke,233_termite,kaymo / makihe,kaymo,k ai m o,,de1912linguistique;monfort1913linguistique,,,,,TERMITE,98,173
Otuke-233_termite-2,,Otuke,233_termite,kaymo / makihe,makihe,m a k i h e,,de1912linguistique;monfort1913linguistique,,,,,TERMITE,313,331
Umutina-233_termite-1,,Umutina,233_termite,kumo,kumo,k u m o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,TERMITE,98,173
Bororo-234_thigh-1,,Bororo,234_thigh,bopona / iviora,bopona,b o p o + n a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,THIGH ?,60,170 172
Umutina-234_thigh-1,,Umutina,234_thigh,bopo to,bopo to,b o p o + t o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,THIGH ?,60,170 271
Otuke-234_thigh-1,,Otuke,234_thigh,bopona / iviora,viora,v io r a,,de1912linguistique;monfort1913linguistique,,,,,THIGH,197,171
Umutina-237_throat-1,,Umutina,237_throat,ku(po),ku,k u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,THROAT,113,169
Bororo-237_throat-1,,Bororo,237_throat,ruwo,ruwo,r u w o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,THROAT,420,442
Bororo-238_tinamou-1,,Bororo,238_tinamou,riwodo,riwodo,r i w o d o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,TINAMOU,163,168
Umutina-238_tinamou-1,,Umutina,238_tinamou,diboto,diboto,d i b o t o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,TINAMOU,163,168
Bororo-243_tree-1,,Bororo,243_tree,i,i,i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,TREE,83,167
Umutina-243_tree-1,,Umutina,243_tree,i,i,i,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,TREE,83,167
Umutina-245_tucum-1,,Umutina,245_tucum,bo / boyo,bo,b o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,TUCUM,57,166
Bororo-245_tucum-1,,Bororo,245_tucum,bukido,bukido,b u k i d o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,TUCUM,57,166
Bororo-246_turtle-1,,Bororo,246_turtle,dʒorigige,dʒorigige,dʒ o r i g i g e,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,TURTLE,73,165
Otuke-246_turtle-1,,Otuke,246_turtle,rerikeke / zerikiki,zerikiki,z e r i k i k i,,de1912linguistique;monfort1913linguistique,,,,,TURTLE,73,165
Otuke-246_turtle-2,,Otuke,246_turtle,rerikeke / zerikiki,rerikeke,r e r i k e k e,,de1912linguistique;monfort1913linguistique,,,,,TURTLE,73,165
Umutina-246_turtle-1,,Umutina,246_turtle,serikiki,serikiki,s e r i k i k i,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,TURTLE,73,165
Bororo-247_two-1,,Bororo,247_two,pobe,pobe,p o b e,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,TWO,8,164
Umutina-247_two-1,,Umutina,247_two,pupi,pupi,p u p i,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,TWO,8,164
Umutina-248_ugly-1,,Umutina,248_ugly,pikɛna,pikɛna,p i k ɛ n a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,UGLY,150,163
Otuke-248_ugly-1,,Otuke,248_ugly,orovosokiete,orovosokiete,o r o v o s o k ie t e,,de1912linguistique;monfort1913linguistique,,,,,UGLY,151,273
Bororo-248_ugly-1,,Bororo,248_ugly,moty bokwa,moty bokwa,m o t ɯ + b o kʷ a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BEAUTIFUL NEGATION,152,52 274
Bororo-250_walk-1,,Bororo,250_walk,merɨ / meru,merɨ,m e r ɨ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,WALK,129,162
Bororo-250_walk-2,,Bororo,250_walk,merɨ / meru,meru,m e r u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,WALK,129,162
Umutina-250_walk-1,,Umutina,250_walk,amenu / iminu,amenu,a m e n u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,WALK,129,162
Umutina-250_walk-2,,Umutina,250_walk,amenu / iminu,iminu,i m i n u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,WALK,129,162
Bororo-251_wasp-1,,Bororo,251_wasp,atugue,atugue,a t u g u e,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,WASP,27,161
Otuke-251_wasp-1,,Otuke,251_wasp,ohue,ohue,o h ue,,de1912linguistique;monfort1913linguistique,,,,,WASP,27,161
Umutina-251_wasp-1,,Umutina,251_wasp,upuie,upuie,u p u j e,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,WASP,419,441
Bororo-252_water-1,,Bororo,252_water,po,po,p o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,WATER,2,159
Umutina-252_water-1,,Umutina,252_water,po,po,p o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,WATER,2,159
Otuke-252_water-1,,Otuke,252_water,ouru,ouru,ou r u,,de1912linguistique;monfort1913linguistique,,,,,WATER,246,160
Bororo-255_white-1,,Bororo,255_white,kigadu,kigadu,k i g a d u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,WHITE,111,157
Umutina-255_white-1,,Umutina,255_white,kikoto / akɨkoto,kikoto,k i k o t o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,WHITE,111,157
Umutina-255_white-2,,Umutina,255_white,kikoto / akɨkoto,akɨkoto,a k ɨ k o t o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,WHITE,111,157
Bororo-257_wind-1,,Bororo,257_wind,akuru / bakuru,akuru,a k u r u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,WIND,18,156
Bororo-257_wind-2,,Bororo,257_wind,akuru / bakuru,bakuru,b a k u r u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,WIND,18,156
Otuke-257_wind-1,,Otuke,257_wind,hʷauru,hʷauru,hʷ au r u,,de1912linguistique;monfort1913linguistique,,,,,WIND,18,156
Bororo-260_wood-1,,Bororo,260_wood,ipo,ipo,i p o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,WOOD,89,4
Otuke-260_wood-1,,Otuke,260_wood,ipu,ipu,i p u,,de1912linguistique;monfort1913linguistique,,,,,WOOD,89,4
Otuke-260_wood-2,,Otuke,260_wood,itura,itura,i t u ɾ a,,de1912linguistique;monfort1913linguistique,,,,,WOOD,182,2
Bororo-263_yellow-1,,Bororo,263_yellow,ekɨ,ekɨ,e k ɨ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,YELLOW,80,61
Umutina-263_yellow-1,,Umutina,263_yellow,iku,iku,i k u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,YELLOW,80,61
Bororo-236_thou-1,,Bororo,236_thou,aki,aki,a k i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,YOU,11,60
Otuke-236_thou-1,,Otuke,236_thou,a,a,a,,de1912linguistique;monfort1913linguistique,,,,,YOU,11,60
Umutina-236_thou-1,,Umutina,236_thou,ame / a,ame,a m e,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,YOU,11,60
Umutina-236_thou-2,,Umutina,236_thou,ame / a,a,a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,YOU,11,60
Otuke-5_anus-1,,Otuke,5_anus,tʃera,tʃera,tʃ e ɾ a,,de1912linguistique;monfort1913linguistique,,,,,ANUS,34,7
Bororo-5_anus-1,,Bororo,5_anus,peraporo,peraporo,p e ɾ a p o ɾ o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ANUS,34,7
Otuke-23_beard-1,,Otuke,23_beard,tera vihi,tera vihi,t e r a + v i h i,,de1912linguistique;monfort1913linguistique,,,,,BEARD ?,48,49 50
Bororo-23_beard-1,,Bororo,23_beard,itoraby,itoraby,i t o r a b ɯ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BEARD,48,49
Otuke-58_cockroach-1,,Otuke,58_cockroach,tʃetʃuvi,tʃetʃuvi,tʃ e tʃ u v i + t a r u t o,,de1912linguistique;monfort1913linguistique,,,,,COCKROACH ?,53,83 84
Umutina-58_cockroach-1,,Umutina,58_cockroach,borewu,borewu,b o r e w u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,COCKROACH,59,85
Bororo-98_firewood-1,,Bororo,98_firewood,jerigi,jerigi,dʒ e r i g i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,FIREWOOD,142,117
Otuke-98_firewood-1,,Otuke,98_firewood,seruki,seruki,s e r u k i,,de1912linguistique;monfort1913linguistique,,,,,FIREWOOD,142,117
Otuke-207_sing-1,,Otuke,207_sing,ohuarututa,ohuarututa,o h ua r u t u t a,,de1912linguistique;monfort1913linguistique,,,,,SING,194,155
Bororo-207_sing-1,,Bororo,207_sing,ragody,ragody,ɾ a ɡ ʌ d ɯ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,SING,200,154
Otuke-47_cat-1,,Otuke,47_cat,ahi,ahi,a h i,,de1912linguistique;monfort1913linguistique,,,,,JAGUAR,202,142
Bororo-47_cat-1,,Bororo,47_cat,gato,gato,g a t o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CAT,208,70
Otuke-48_caterpillar-1,,Otuke,48_caterpillar,kihe,kihe,k i h e,,de1912linguistique;monfort1913linguistique,,,,,CATERPILLAR,210,72
Otuke-54_cicada-1,,Otuke,54_cicada,kehue,kehue,k e h ue,,de1912linguistique;monfort1913linguistique,,,,,CICADA,211,78
Otuke-253_wax-1,,Otuke,253_wax,surebori,surebori,s u r e b o r i,,de1912linguistique;monfort1913linguistique,,,,,WAX,218,153
Bororo-253_wax-1,,Bororo,253_wax,bori,bori,b ɔ r i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,WAX,218,153
Otuke-241_tooth-1,,Otuke,241_tooth,o,o,o,,de1912linguistique;monfort1913linguistique,,,,,TOOTH,242,152
Bororo-241_tooth-1,,Bororo,241_tooth,o,o,o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,TOOTH,242,152
Otuke-94_finger-1,,Otuke,94_finger,iuna,iuna,j u n a,,de1912linguistique;monfort1913linguistique,,,,,FINGER,243,114
Bororo-94_finger-1,,Bororo,94_finger,ierako,ierako,ie r a k o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,FINGER,243,114
Otuke-113_give-1,,Otuke,113_give,iyura,iyura,i j u r a,,de1912linguistique;monfort1913linguistique,,,,,GIVE,244,127
Bororo-113_give-1,,Bororo,113_give,maky,maky,m a k ɯ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,GIVE,245,126
Bororo-206_shoulder-1,,Bororo,206_shoulder,kiaroro,kiaroro,k ia r o r o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,SHOULDER,247,150
Bororo-206_shoulder-2,,Bororo,206_shoulder,kanaora,kanaora,k a n ao r a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,SHOULDER,247,151
Otuke-235_thorn-1,,Otuke,235_thorn,meheta,meheta,m e h e t a,,de1912linguistique;monfort1913linguistique,,,,,THORN,249,149
Umutina-235_thorn-1,,Umutina,235_thorn,boto,boto,b o t o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,THORN,249,149
Bororo-223_star-1,,Bororo,223_star,kuieje,kuieje,k u j e dʒ e,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,STAR,248,147
Otuke-223_star-1,,Otuke,223_star,ukema,ukema,u k e m a,,de1912linguistique;monfort1913linguistique,,,,,STAR,250,148
Otuke-259_woman-1,,Otuke,259_woman,vuaneti,vuaneti,v ua n e t i,,de1912linguistique;monfort1913linguistique,,,,,WOMAN,174,62
Bororo-259_woman-1,,Bororo,259_woman,aredy,aredy,a ɾ e d ɨ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,WOMAN,174,62
Otuke-43_buttocks-1,,Otuke,43_buttocks,ʃu,ʃu,ʃ u,,de1912linguistique;monfort1913linguistique,,,,,BUTTOCK,251,67
Bororo-43_buttocks-1,,Bororo,43_buttocks,pera,pera,p e r a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BUTTOCK,252,66
Otuke-70_daughter-1,,Otuke,70_daughter,eno,eno,e n o,,de1912linguistique;monfort1913linguistique,,,,,DAUGHTER,253,3
Bororo-70_daughter-1,,Bororo,70_daughter,onaregody aredy,onaregody aredy,ʌ n a ɾ ɛ ɡ ɛ d ɨ + a r e d ɨ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,SON FEMNALE,253,3 6
Bororo-218_son-1,,Bororo,218_son,onaregody,onaregody,ʌ n a ɾ ɛ ɡ ɛ d ɨ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,SON,254,3
Otuke-4_anteater-1,,Otuke,4_anteater,apuhe,apuhe,a p u h e,,de1912linguistique;monfort1913linguistique,,,,,ANTEATER,168,5
Bororo-4_anteater-1,,Bororo,4_anteater,apogo,apogo,a p o g o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ANTEATER,168,5
Umutina-4_anteater-1,,Umutina,4_anteater,bʷɛ,bʷɛ,bʷ ɛ,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,ANTEATER,168,5
Otuke-105_forehead-1,,Otuke,105_forehead,tʃoara,tʃoara,tʃ oa r a,,de1912linguistique;monfort1913linguistique,,,,,FOREHEAD,256,9
Bororo-105_forehead-1,,Bororo,105_forehead,jeri,jeri,dʒ e r i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,FOREHEAD,257,9
Otuke-109_fruit-1,,Otuke,109_fruit,boka,boka,b o k a,,de1912linguistique;monfort1913linguistique,,,,,FRUIT,258,12
Bororo-109_fruit-1,,Bororo,109_fruit,tydy,tydy,t ɯ d ɨ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,FRUIT,259,11
Otuke-35_boy-1,,Otuke,35_boy,caoro,caoro,tʃ ao r o,,de1912linguistique;monfort1913linguistique,,,,,BOY,260,19
Bororo-35_boy-1,,Bororo,35_boy,ekygyre / nagedirogwu,ekygyre / nagedirogwu,e k ɯ g ɨ r e,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BOY,260,19
Otuke-142_knee-1,,Otuke,142_knee,sĩ,sĩ,s ĩ,,de1912linguistique;monfort1913linguistique,,,,,KNEE,262,22
Otuke-64_cricket-1,,Otuke,64_cricket,cecuve,cecuve,tʃ e tʃ u v e,,de1912linguistique;monfort1913linguistique,,,,,CRICKET,175,92
Otuke-22_bean-1,,Otuke,22_bean,karanahe,karanahe,k a r a n a h e,,de1912linguistique;monfort1913linguistique,,,,,BEAN,187,47
Kuruminaka-22_bean-1,,Kuruminaka,22_bean,karina / kañahime,karina,k a r i n a,,de1912linguistique;monfort1913linguistique,,,,,BEAN,187,47
Kuruminaka-22_bean-2,,Kuruminaka,22_bean,karina / kañahime,kañahime,k a ɲ a h i m e,,de1912linguistique;monfort1913linguistique,,,,,BEAN,265,48
Otuke-154_man-1,,Otuke,154_man,vuani,vuani,v ua n i,,de1912linguistique;monfort1913linguistique,,,,,MAN,268,145
Umutina-154_man-1,,Umutina,154_man,imedy,imedy,i m e d ɨ,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,MAN,267,146
Otuke-135_intestines-1,,Otuke,135_intestines,ceuru,ceuru,tʃ eu r u,,de1912linguistique;monfort1913linguistique,,,,,INTESTINES,269,144
Otuke-122_he-1,,Otuke,122_he,ikica ano,ikica ano,i k i c a + a n o,,de1912linguistique;monfort1913linguistique,,,,,HE ?,270,139 140
Bororo-122_he-1,,Bororo,122_he,ema,ema,e m a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,HE,271,136
Otuke-138_jaguar-1,,Otuke,138_jaguar,ahi,ahi,a h i,,de1912linguistique;monfort1913linguistique,,,,,JAGUAR,272,142
Kovareka-138_jaguar-1,,Kovareka,138_jaguar,anteko,anteko,a n t e k o,,de1912linguistique;monfort1913linguistique,,,,,JAGUAR,273,141
Bororo-138_jaguar-1,,Bororo,138_jaguar,adygo,adygo,a d ɯ ɡʷ ɔ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,JAGUAR,273,141
Umutina-138_jaguar-1,,Umutina,138_jaguar,aʒukujta,aʒukujta,a ʒ u k u j t a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,JAGUAR,273,141
Otuke-146_leg-1,,Otuke,146_leg,la,la,l a,,de1912linguistique;monfort1913linguistique,,,,,LEG,274,143
Bororo-146_leg-1,,Bororo,146_leg,pogwora,pogwora,p o gʷ o r a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,LEG,274,143
Otuke-24_beautiful-1,,Otuke,24_beautiful,aniesokikia,aniesokikia,a n ie s o k i k ia,,de1912linguistique;monfort1913linguistique,,,,,BEAUTIFUL,93,52
Bororo-24_beautiful-1,,Bororo,24_beautiful,moty,moty,m o t ɯ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BEAUTIFUL,276,51
Otuke-50_cheek-1,,Otuke,50_cheek,renara,renara,r e n a r a,,de1912linguistique;monfort1913linguistique,,,,,CHEEK,277,74
Bororo-50_cheek-1,,Bororo,50_cheek,jeködy,jeködy,dʒ e k ʌ d ɨ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CHEEK,278,73
Otuke-71_daynotnight-1,,Otuke,71_daynotnight,nericoki,nericoki,n e r i c o k i,,de1912linguistique;monfort1913linguistique,,,,,SUN,279,95
Bororo-71_daynotnight-1,,Bororo,71_daynotnight,meri,meri,m e r i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,SUN,279,95
Bororo-264_you-1,,Bororo,264_you,tagi,tagi,t a g i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,YOU.PL,45,272
Otuke-97_firefly-1,,Otuke,97_firefly,tuhareturutu,tuhareturutu,t u h a r e t u r u t u,,de1912linguistique;monfort1913linguistique,,,,,FIREFLY,155,275
Umutina-97_firefly-1,,Umutina,97_firefly,zokono,zokono,z o k o n o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,FIREFLY,297,316
Otuke-240_tongue-1,,Otuke,240_tongue,ceru,ceru,tʃ ɛ ɾ u,,de1912linguistique;monfort1913linguistique,,,,,TONGUE,159,276
Bororo-240_tongue-1,,Bororo,240_tongue,ceru,ceru,tʃ ɛ ɾ u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,TONGUE,159,276
Otuke-76_dragonfly-1,,Otuke,76_dragonfly,cecuvi ohe,cecuvi ohe,tʃ e tʃ u v i + o h e,,de1912linguistique;monfort1913linguistique,,,,,DRAGONFLY ?,171,277 278
Otuke-120_hand-1,,Otuke,120_hand,seni,seni,s e n i,,de1912linguistique;monfort1913linguistique,,,,,HAND,176,279
Bororo-120_hand-1,,Bororo,120_hand,gera,gera,g e r a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,HAND,179,280
Otuke-153_maize-1,,Otuke,153_maize,mucata,mucata,m u tʃ a t a,,de1912linguistique;monfort1913linguistique,,,,,MAIZE,180,281
Bororo-153_maize-1,,Bororo,153_maize,kuiada,kuiada,kʷ u j a d a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,MAIZE,181,282
Kovareka-153_maize-1,,Kovareka,153_maize,takuri,takuri,t a k u r i,,de1912linguistique;monfort1913linguistique,,,,,MAIZE,183,283
Umutina-153_maize-1,,Umutina,153_maize,humataka,humataka,h u m a t a k a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,MAIZE,302,320
Otuke-53_chin-1,,Otuke,53_chin,tiura,tiura,t iu r a,,de1912linguistique;monfort1913linguistique,,,,,CHIN,186,286
Bororo-53_chin-1,,Bororo,53_chin,okura,okura,o kʷ u r a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CHIN,186,286
Otuke-127_honey-1,,Otuke,127_honey,subeoru,subeoru,s u b eo r u,,de1912linguistique;monfort1913linguistique,,,,,HONEY,191,288
Kuruminaka-127_honey-1,,Kuruminaka,127_honey,zeru,zeru,z e r u,,de1912linguistique;monfort1913linguistique,,,,,HONEY,192,289
Bororo-127_honey-1,,Bororo,127_honey,meiawe eweguru,meiawe eweguru,m ei a w ɔe + e w e ɡ u ɾ u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BEE HONEY,193,290 291
Bororo-25_bee-1,,Bororo,25_bee,meiao,meiao,m ei ao,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BEE,195,290
Otuke-25_bee-1,,Otuke,25_bee,sure,sure,s u r e,,de1912linguistique;monfort1913linguistique,,,,,BEE,316,334
Otuke-162_mountain-1,,Otuke,162_mountain,batari,batari,b a t a r i,,de1912linguistique;monfort1913linguistique,,,,,MOUNTAIN,196,292
Bororo-162_mountain-1,,Bororo,162_mountain,tori,tori,t o r i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,MOUNTAIN,196,292
